accommodation_type,address,category,city,description,detail_content,detail_url,district,email,images,item_id,list_snippet,listing_source_type,name,num_rooms,phone,price_range,source,source_category_code,star_rating,ward,website
Khách sạn,"Đường Lạc Long Quân, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Khiêm tốn nằm trong trung tâm của Cửa Đại, Khách sạn nghỉ dưỡng Tropical Beach Hội An là điểm lý tưởng cho du khách muốn khám phá Hội An.","Khiêm tốn nằm trong trung tâm của Cửa Đại, Khách sạn nghỉ dưỡng Tropical Beach Hội An là điểm lý tưởng cho du khách muốn khám phá Hội An. Cách trung tâm phố cổ 4Km, khách sạn 4 sao này có vị trí vô cùng thuận lợi và dễ tiếp cận các địa điểm lớn của thành phố này. Một điểm không kém phần đặc biệt là vị trí khách sạn dễ dàng tiệp cận vô số địa điểm thú vị như Yakim Costume Tailor, Duc Minh Tailor, Thu Thuy. Khách sạn nghỉ dưỡng Tropical Beach Hội An mang lại dịch vụ hoàn hảo, làm hài lòng cả những vị khách khó tính nhất với những tiện nghi sang trọng tuyệt vời. Sự chọn lọc khắt khe những thiết bị hàng đầu như dịch vụ phòng 24 giờ, miễn phí wifi tất cả các phòng, an ninh 24 giờ, dịch vụ phòng hàng ngày, cửa hàng quà tặng để khách có thể tận hưởng thoải mái khi ở khách sạn. Chất lượng Khách sạn nghỉ dưỡng Tropical Beach Hội An được phản ánh qua mỗi phòng. trà miễn phí, dép, cafe hòa tan miễn phí, phòng khách riêng, tivi màn hình phẳng là một số thiết bị mà bạn có thể sử dụng và hài lòng ở khách sạn này. Danh sách phương tiện giải trí được trang bị ở khách sạn, bao gồm bồn tắm nước nóng, bãi biển riêng, phòng thể dục, phòng sauna, hồ bơi ngoài trời. Với vị trí lý tưởng và cơ sở vật chất thích hợp, Khách sạn nghỉ dưỡng Tropical Beach Hội An đạt được tiêu chuẩn ở mọi khía cạnh.",https://csdl.vietnamtourism.gov.vn/cslt/?item=2791,Hội An,info@tropicalbeachhoianresort.com,[],2791,"Khách sạn nghỉ dưỡng Tropical Beach Hội An Khách sạn Địa chỉ: Đường Lạc Long Quân, Thành phố Hội An, Quảng Nam Số phòng: 168 Điện thoại cố định: 0235 3927 739 Email: info@tropicalbeachhoianresort.com Website: https://tropicalbeachhoianresort.com/",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Tropical Beach Hội An,168,0235 3927 739,,csdl_vietnamtourism,cslt,5 sao,Hội An,https://tropicalbeachhoianresort.com/
Khách sạn,"321 Cửa Đại, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,Khách sạn Mercure Hôi An Royal tiêu chuẩn 4 sao với 96 phòng ngủ xinh đẹp và sang trọng. Khách sạn điều hành bỡi tập đoàn Accor nổi tiếng trên toàn thế giới đã được khách hàng biết đến. Với kiến túc và thiết kế theo phong cách Boutique là sự kết hợp hài hòa giữa bản sắc văn hóa địa phương và dịch vụ cùng cơ sở vật chất theo tiêu chuẩn quốc tế.,"Khách sạn Mercure Hôi An Royal tiêu chuẩn 4 sao với 96 phòng ngủ xinh đẹp và sang trọng. Khách sạn điều hành bỡi tập đoàn Accor nổi tiếng trên toàn thế giới đã được khách hàng biết đến. Với kiến túc và thiết kế theo phong cách Boutique là sự kết hợp hài hòa giữa bản sắc văn hóa địa phương và dịch vụ cùng cơ sở vật chất theo tiêu chuẩn quốc tế. Chất lượng dịch vụ tại Khách sạn Mercure Hôi An Royal được phản ánh qua mỗi phòng, máy điều hòa, bàn, tivi LCD/Plasma, tủ lạnh, vòi hoa sen, bồn tắm là một số thiết bị mà bạn có thể sử dụng và hài lòng. Bên cạnh đó, khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí tại hồ bơi và các điểm lân cận. Khách sạn Mercure Hôi An Royal thuận lợi nằm bên bãi cát trắng dài ven biển Cửa Đại. Với vị trí thuận lợi, khách sạn dễ dàng tiếp cận những điểm vui chơi và đặc biệt cũng dễ dàng tham quan nổi tiếng tại phố cổ Hội an. Qúy khách có cơ hội ngắm nhìn cảnh hoàng hôn sau 1 ngày làm việc với không gian thoải mái, ánh đèn êm dịu, quý khách sẽ được tận hưởng 1 đêm yên bình và sẵn sàng chào đón một ngày mới đầy trải nghiệm khó quên. Khách sạn Mercure Hôi An Royal tự hào mang đến cho Quý khách một kỳ nghỉ hoàn hảo xứng tầm dịch vụ khu nghỉ dưỡng đẳng cấp. Sự hiện diện Khách sạn Mercure Hôi An Royal góp phần mở rộng mạng lưới các khách sạn tầm trung của Accor Hotels, với tiêu chuẩn chất lượng dịch vụ cao cấp và lòng nhiệt thành mến khách.",https://csdl.vietnamtourism.gov.vn/cslt/?item=2777,Hội An,reservations@mercurehoian.com,[],2777,"Khách sạn Mercure Hội An Royal Khách sạn Địa chỉ: 321 Cửa Đại, Thành phố Hội An, Quảng Nam Số phòng: 96 Giá: 1.600.000 - 2.700.000 Điện thoại cố định: 0235 3923 777 Fax: 0235 3923 455 Email: reservations@mercurehoian.com Website: https://mercure.accor.com/gb/city/hotels-hoi-an-v179170.shtml",Tự đăng ký,Khách Sạn Mercure Hội An Royal,96,0235 3923 777 Fax: 0235 3923 455,1.600.000 - 2.700.000,csdl_vietnamtourism,cslt,5 sao,Hội An,https://mercure.accor.com/gb/city/hotels-hoi-an-v179170.shtml
Khách sạn,"276 Cửa Đại, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Hội An Trails Resort & Spa gồm 100 phòng nghỉ được trang bị các tiện nghi như truy cập wifi miễn phí, máy lạnh, ban công riêng, truyền hình vệ tinh, phòng tắm riêng đi kèm bồn tắm, vòi sen, đồ vệ sinh cá nhân.","Hội An Trails Resort & Spa gồm 100 phòng nghỉ được trang bị các tiện nghi như truy cập wifi miễn phí, máy lạnh, ban công riêng, truyền hình vệ tinh, phòng tắm riêng đi kèm bồn tắm, vòi sen, đồ vệ sinh cá nhân. Các dịch vụ của khách sạn gồm quầy lễ tân 24 giờ, dịch vụ trông xe, bãi đỗ xe, đưa đón sân bay, cho thuê xe đạp, dịch vụ phòng 24 giờ, quán cà phê, quầy bar, thiết bị phòng họp, trung tâm hội nghị, thu đổi ngoại tệ, giữ hành lý, dịch vụ trông trẻ, dịch vụ du lịch, nhân viên hướng dẫn, cửa hàng lưu niệm, phòng hút thuốc. Những phương tiện giải trí bao gồm bãi biển riêng, hồ bơi ngoài trời, bồn tắm nước nóng, phòng thể dục, spa, massage, phòng tắm hơi",https://csdl.vietnamtourism.gov.vn/cslt/?item=2780,Hội An,sales@hoiantrailsresort.com.vn,[],2780,"Khách sạn nghỉ dưỡng Dấu ấn Hội An Khách sạn Địa chỉ: 276 Cửa Đại, Thành phố Hội An, Quảng Nam Số phòng: 100 Điện thoại cố định: 0235 3923 999 Email: sales@hoiantrailsresort.com.vn Website: https://hoiantrailsresort.com.vn",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Dấu Ấn Hội An,100,0235 3923 999,,csdl_vietnamtourism,cslt,5 sao,Hội An,https://hoiantrailsresort.com.vn
Khách sạn,"28 Nguyễn Tất Thành, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Tọa lạc tại 28 Nguyễn Tất Thành, Hội An, chỉ cách trung tâm Phố cổ 1km, Làng Lụa Hội An là nơi trình diễn nghề nuôi tằm, ơm tơ, dệt lụa với ước muốn tôn vinh Tinh hoa Nghề Việt.","Tọa lạc tại 28 Nguyễn Tất Thành, Hội An, chỉ cách trung tâm Phố cổ 1km, Làng Lụa Hội An là nơi trình diễn nghề nuôi tằm, ơm tơ, dệt lụa với ước muốn tôn vinh Tinh hoa Nghề Việt. Nằm trong khuôn viên Làng lụa Hội An, Hội An Silk Village Resort & Spa có 130 phòng được chia làm 02 khu riêng biệt. Khu Charm với 64 phòng nghỉ và khu Trendy (đón khách từ tháng 1/2019) với 66 phòng nghỉ, mỗi khu đều có hồ bơi riêng biệt dành cho khách lưu trú. Resort mô phỏng một làng lụa nguyên bản với khuynh hướng resort hiện đại, nơi nghỉ có hồ bơi ngoài trời, khu vườn với khu vực tiếp khách cũng như trung tâm spa & chăm sóc sức khỏe. Gắn với chủ đề làng quê mộc mạc, quý khách sẽ phải đi bộ qua một lối mòn trải đá trong vườn để đi từ góc này sang góc khác của nơi nghỉ, mang lại cho quý khách nhiều sự riêng tư. Ngoài ra, resort còn có các dịch vụ khác như quầy bán hàng lưu niệm, trung tâm thể dục,...",https://csdl.vietnamtourism.gov.vn/cslt/?item=2795,Hội An,reservation@silkvillageresorts.com,[],2795,"Khách sạn nghỉ dưỡng Làng Lụa Hội An Khách sạn Địa chỉ: 28 Nguyễn Tất Thành, Thành phố Hội An, Quảng Nam Số phòng: 131 Điện thoại cố định: 0235 3921 144 Fax: 0235 3921 991 Email: reservation@silkvillageresorts.com Website: www.hoiansilkvillage.com",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Làng Lụa Hội An,131,0235 3921 144 Fax: 0235 3921 991,,csdl_vietnamtourism,cslt,5 sao,Hội An,www.hoiansilkvillage.com
Khách sạn,"Số 10 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Tọa lạc ngay trung tâm phố cổ Hội An, hơn 22 năm qua, khách sạn Hội An luôn là khách sạn được du khách yêu thích và lựa chọn mỗi khi có dịp đi du lịch về đô thị cổ xinh đẹp và quyến rũ này. Chỉ với vài phút đi bộ, du khách có thể tham quan phố cổ, mua sắm, ẩm thực và khám phá nét đẹp trầm lắng của di sản văn hóa thế giới Hội An.","Tọa lạc ngay trung tâm phố cổ Hội An, hơn 22 năm qua, khách sạn Hội An luôn là khách sạn được du khách yêu thích và lựa chọn mỗi khi có dịp đi du lịch về đô thị cổ xinh đẹp và quyến rũ này. Chỉ với vài phút đi bộ, du khách có thể tham quan phố cổ, mua sắm, ẩm thực và khám phá nét đẹp trầm lắng của di sản văn hóa thế giới Hội An. Ngoài ra, từ khách sạn đi về phía đông 4km, du khách có thể chiêm ngưỡng bãi biển Cửa Đại tuyệt đẹp, và phía xa là đảo xanh Cù Lao Chàm – Khu dự trữ sinh quyển thế giới. Khách sạn bao gồm 150 phòng đạt tiêu chuẩn quốc tế và xây dựng theo tiêu chí bảo vệ môi trường. Trang thiết bị trong phòng được lắp đặt hệ thống IPTV với ti vi LCD (ti vi sử dụng được nhiều tính năng khác như xem ti vi, truy cập internet, xem phim, nghe nhạc, đặt dịch vụ tại phòng, kiểm tra hóa đơn dịch vụ…) với hệ thống khóa từ Salto (hệ thống khóa giám sát việc ra vào phòng an toàn và tự động kiểm tra hệ thống đèn điện, tiện nghi trong phòng), phòng tắm sang trọng với bồn tắm và vòi hoa sen, két sắt an toàn trong phòng… Ngoài ra sân vườn khách sạn Hội An đạt chuẩn “Khách sạn xanh” theo tiêu chí “Bông sen xanh” của Tổng cục Du lịch Việt Nam. Khuôn viên khách sạn được bao phủ bởi cây xanh với bóng râm mát giúp cho du khách cảm giác dễ chịu và gần gũi với thiên nhiên. Thêm vào đó hồ bơi ngoài trời và ghế thư giãn cạnh bể bơi, bể sục, sân tennis, cửa hàng lưu niệm, phòng trưng bày nghệ thuật, khu spa và khu chăm sóc sắc đẹp chắc hẳn du khách sẽ rất thích thú khi sử dụng các dịch vụ này. Hệ thống ẩm thực của khách sạn khá đa dạng bao gồm các nhà hàng Oaks Terrace phục vụ thức ăn châu Âu, nhà hàng Indochina Corner phục vụ thức ăn châu Á, quầy bar Western phục vụ cocktail, pizza và paster của Ý. Thêm vào đó du khách có trang bị thêm kiến thức ẩm thực của mình bằng cách tham gia khóa học nấu các món ăn nổi tiếng của Hội An do khách sạn tổ chức. Đến với khách sạn Hội An, nơi lý tưởng dành cho du khách với rất nhiều địa danh hấp dẫn dễ dàng tìm thấy. Là nơi giao hòa giữa lịch sử và văn hóa của phố cổ Hội An, sẽ mang nét văn hóa địa phương, môi trường thiên nhiên và đặc biệt là lối sống của con người Hội An, nơi mà du khách có thể cảm nhận trong từng chi tiết dịch vụ.",https://csdl.vietnamtourism.gov.vn/cslt/?item=6945,Hội An,info@hoianhistorichotel.com.vn,[],6945,"Khách sạn Hội An Historic Khách sạn Địa chỉ: Số 10 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam Số phòng: 150 Giá: 2.100.000 - 6.700.000 Điện thoại cố định: 0235 3861 445 Fax: 0235 3861 636 Email: info@hoianhistorichotel.com.vn Website: www.hoianhistorichotel.com.vn",Tự đăng ký,Khách Sạn Hội An Historic,150,0235 3861 445 Fax: 0235 3861 636,2.100.000 - 6.700.000,csdl_vietnamtourism,cslt,5 sao,Hội An,www.hoianhistorichotel.com.vn
Khách sạn,"57 Lý Thường Kiệt, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Tọa lạc tại khu vực yên ả nằm ngoài Phố cổ Hội An, nhìn ra ruộng lúa xanh tươi trải dài xuống dòng sông và hướng tầm nhìn ra vùng làng quê của Hội An, Quý Khách lưu trú tại Khách Sạn Lasenta Boutique Hotel Hoi An sẽ có một kỳ nghỉ thật sự an bình và thõa mái.","Tọa lạc tại khu vực yên ả nằm ngoài Phố cổ Hội An, nhìn ra ruộng lúa xanh tươi trải dài xuống dòng sông và hướng tầm nhìn ra vùng làng quê của Hội An, Quý Khách lưu trú tại Khách Sạn Lasenta Boutique Hotel Hoi An sẽ có một kỳ nghỉ thật sự an bình và thõa mái. Khi đến Khách Sạn, Quý Khách sẽ được thưởng thức đồ uống miễn phí tại tiền sảnh, The Courtyard Café hoặc Lúa Lounge & Restaurant. Thưởng thức cảnh đẹp của cánh đồng lúa yên bình và hồ nước tại The Courtyard Café trước khi Quý Khách nhận phòng ở của mình. Khách sạn Lasenta Boutique Hội An nằm trong trung tâm của Cẩm Châu. Khách sạn gồm có 73 phòng. Khách sạn Lasenta Boutique Hội An đảm bảo cho kì nghỉ của bạn ở phố cổ Hội An tọa lạc ở vùng đất yên bình của phố cổ, nhìn ra ruộng lúa xanh tươi trải dài xuống dòng sông và hướng tầm nhìn ra vùng làng quê bên bờ sông cửa Đại.",https://csdl.vietnamtourism.gov.vn/cslt/?item=2808,Hội An,info@lasentahotel.com,[],2808,"Khách sạn Lasenta Boutique Hội An Khách sạn Địa chỉ: 57 Lý Thường Kiệt, Hội An Đông, Thành phố Hội An, Quảng Nam Số phòng: 73 Điện thoại cố định: 0235 3933 552 Email: info@lasentahotel.com Website: http://lasentahotel.com",Tự đăng ký,Khách Sạn Lasenta Boutique Hội An,73,0235 3933 552,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://lasentahotel.com
Khách sạn,"Bà Nà Hills, Thôn An Sơn, Huyện Hòa Vang, Thành phố Đà Nẵng",accommodation,Đà Nẵng,"Chào mừng đến với Mercure Danang French Village Bana Hills, một khách sạn độc đáo bậc nhất Việt Nam.Tọa lạc trên đỉnh núi Bà Nà, một địa điểm giải trí phức hợp nổi tiếng ở Việt Nam và gần đây là nổi tiếng khắp thế giới qua hình ảnh Cầu Vàng, Mercure Danang French Village Bana Hills sở hữu quang cảnh tự nhiên hùng vĩ và tầm nhìn tuyệt vời về thành phố Đà Nẵng từ độ cao 1,487 mét so với mực nước biển.","Chào mừng đến với Mercure Danang French Village Bana Hills, một khách sạn độc đáo bậc nhất Việt Nam.Tọa lạc trên đỉnh núi Bà Nà, một địa điểm giải trí phức hợp nổi tiếng ở Việt Nam và gần đây là nổi tiếng khắp thế giới qua hình ảnh Cầu Vàng, Mercure Danang French Village Bana Hills sở hữu quang cảnh tự nhiên hùng vĩ và tầm nhìn tuyệt vời về thành phố Đà Nẵng từ độ cao 1,487 mét so với mực nước biển. Mercure Danang French Village Bana Hills cung cấp 461 phòng với 9 hạng phòng: Standard, Superior, Deluxe, Duplex Suite, Executive Suite, Family Suite, Family Superior, Family Deluxe và Family bunks. Tất cả đều được thiết kế theo phong cách Pháp cùng với nội thất trang nhã và tầm nhìn ra khu Làng Pháp và thiên nhiên. Trang thiết bị hiện đại, tối ưu sẽ mang đến cho bạn một kỳ nghỉ thoải mái, dễ chịu: - Wi-fi tốc độ cao - Tivi LCD 32 inch - Điện thoại quốc tế IDD - Minibar - Điều hòa và máy sưởi - Két sắt - Máy sấy tóc - Bàn làm việc Ẩm thực tuyệt vời đáp ứng đầy đủ mọi mong muốn của thực khách. Từ các món ăn đậm chất Việt và các món châu Á cho đến các món ăn kết hợp cũng như các món ăn ngon từ châu Âu, chắc chắn 11 nhà hàng, quán cafe và quán bar của chúng tôi sẽ làm hài lòng thực khách. Lấy cảm hứng từ những ngôi làng cổ xưa của nước Pháp, Mercure Danang French Village Bana Hills được thiết kế theo kiến trúc Gothic vào thế kỷ 19. Vẻ đẹp của khách sạn Pháp hiện lên giữa thời tiết độc đáo với 4 mùa trong một ngày tạo nên hình ảnh một làng Pháp đẹp như tranh giữa mây trời khiến đây là lựa chọn hoàn hảo để tìm kiếm một kỳ nghỉ lãng mạn.",https://csdl.vietnamtourism.gov.vn/cslt/?item=2375,Hòa Vang,H8488-RE@accor.com,[],2375,"Khách sạn Làng Pháp Khách sạn Địa chỉ: Bà Nà Hills, thôn An Sơn, Huyện Hòa Vang, Thành phố Đà Nẵng Số phòng: 461 Giá: 2.000.000 - 8.000.000 Điện thoại cố định: 0236 3799 888 Fax: 0236 3791 290 Email: H8488-RE@accor.com Website: www.mercure-danang-banahills-french-village.com/vi/",Tự đăng ký,Khách Sạn Làng Pháp,461,0236 3799 888 Fax: 0236 3791 290,2.000.000 - 8.000.000,csdl_vietnamtourism,cslt,5 sao,Hòa Vang,www.mercure-danang-banahills-french-village.com/vi/
Khách sạn,"A30 Trần Hưng Đạo, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,"Khách sạn Danang Riverside nằm ở vị trí trung tâm thành phố Đà Nẵng, tọa lạc bên đầu cầu Rồng, đối diện sông Hàn thơ mộng, xinh đẹp, cách sân bay quốc tế Đà Nẵng 02km, đi bộ ra biển Mỹ Khê chỉ 05 phút và đặc biệt là chỉ cách phố cổ Hội An 20km.","Khách sạn Danang Riverside nằm ở vị trí trung tâm thành phố Đà Nẵng, tọa lạc bên đầu cầu Rồng, đối diện sông Hàn thơ mộng, xinh đẹp, cách sân bay quốc tế Đà Nẵng 02km, đi bộ ra biển Mỹ Khê chỉ 05 phút và đặc biệt là chỉ cách phố cổ Hội An 20km. Ngoài ra khách sạn rất gần các trung tâm mua sắm lớn như Vincom, Lotte, Big C… tiện lợi cho quý khách thỏa sức mua sắm. Đến với khách sạn của chúng tôi Quý khách sẽ có những ấn tượng khó quên không chỉ bởi vẻ đẹp kiến trúc mà còn bởi sự phục vụ nhiệt tình, chu đáo của đội ngũ nhân viên chuyên nghiệp.",https://csdl.vietnamtourism.gov.vn/cslt/?item=2594,Sơn Trà,info@danangriverside.vn,[],2594,"Khách sạn Đà Nẵng Riverside Khách sạn Địa chỉ: A30 Trần Hưng Đạo, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 127 Điện thoại cố định: 0236 3946 666 Fax: 0236 3946 310 Email: info@danangriverside.vn Website: https://danangriverside.com.vn/",Tự đăng ký,Khách Sạn Đà Nẵng Riverside,127,0236 3946 666 Fax: 0236 3946 310,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,https://danangriverside.com.vn/
Khách sạn,"224 Đường Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,"Đối diện bãi biển Mỹ Khê, khách sạn Minh Toàn SAFI Ocean chắc chắn sẽ mang đến cho thượng khách một thiên đường nghỉ dưỡng. Bao quanh khách sạn là các nhà hàng hải sản nỗi tiếng tươi ngon, các quán cà phê địa phương, quán bar với đồ uống ngon mát và các cửa hàng với hàng thủ công mỹ nghệ và quần áo đẹp, thời trang.","Đối diện bãi biển Mỹ Khê, khách sạn Minh Toàn SAFI Ocean chắc chắn sẽ mang đến cho thượng khách một thiên đường nghỉ dưỡng. Bao quanh khách sạn là các nhà hàng hải sản nỗi tiếng tươi ngon, các quán cà phê địa phương, quán bar với đồ uống ngon mát và các cửa hàng với hàng thủ công mỹ nghệ và quần áo đẹp, thời trang. Với 111 phòng, Minh Toan SAFI Ocean mang đến cho bạn nhiều sự lựa chọn phụ hợp với tất cả các nhu cầu nghỉ dưỡng. Các phòng và dãy phòng được thiết kế theo phong cách hiện đại, thanh lịch, nhằm tách bạn ra khỏi những con phố sầm uất, hòa mình vào khung cảnh tuyệt vời của khu vực bãi biển nỗi tiếng Đà Nẵng. Với hệ thống nhà hàng và sky bar hiện đại, khung cảnh đẹp như tranh vẽ và những cảm giác sảng khoái trong một môi trường trên sân thượng sôi động sẽ khiến trải nghiệm ẩm thực của bạn ở Minh Toàn SAFI Ocean trở nên vô cùng thú vị. Ngoài ra, khách sạn còn được thiết kế hệ thống phòng hội nghị, hội thảo với nội thất trang nhã, tinh tế, trang thiết bị đầy đủ với công nghệ hiện đại, có sức chứa tới hơn 180 người. Lấy cảm hứng từ ngọn núi xinh đẹp của thành phố Đà Nẵng, Lá Spa cung cấp gói trị liệu đẳng cấp và hồi sinh độc đáo để tiếp nhiên liệu cho cuộc sống của bạn. Với mùi hương nhẹ nhàng và dễ chịu, bầu không khí yên bình, âm nhạc thư giãn, khung cảnh đại dương tuyệt đẹp, Lá Spa sẽ mang đến cho bạn khoảnh khắc hài hòa, thư giản toàn diện tại tât cả các phòng trị liệu của chúng tôi",https://csdl.vietnamtourism.gov.vn/cslt/?item=16111,Sơn Trà,info@minhtoansafiocean.com,[],16111,"Khách sạn Minh Toàn SAFI Ocean Khách sạn Địa chỉ: 224 đường Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 111 Điện thoại cố định: 0236 3528 888 Email: info@minhtoansafiocean.com Website: https://minhtoansafiocean.com/",Tự đăng ký,Khách Sạn Minh Toàn SAFI Ocean,111,0236 3528 888,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,https://minhtoansafiocean.com/
Khách sạn,"28 Võ Nguyên Giáp, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,"Tọa lạc tại vị trí ven biển xinh đẹp của Đà Nẵng và có tầm nhìn trực tiếp ra biển Mỹ Khê – một trong những bãi biển quyến rũ nhất hành tinh, khách sạn Le Sands Oceanfront Đà Nẵng với 106 Phòng & căn hộ hiện đại trang nhã sẽ là điểm đến lý tưởng cho kỳ nghỉ dưỡng của bạn, nơi bạn có thể đắm mình trong ánh nắng mặt trời, tận hưởng không khí trong lành của miền biển và khám phá cuộc sống của ngư dân nơi đây.","Tọa lạc tại vị trí ven biển xinh đẹp của Đà Nẵng và có tầm nhìn trực tiếp ra biển Mỹ Khê – một trong những bãi biển quyến rũ nhất hành tinh, khách sạn Le Sands Oceanfront Đà Nẵng với 106 Phòng & căn hộ hiện đại trang nhã sẽ là điểm đến lý tưởng cho kỳ nghỉ dưỡng của bạn, nơi bạn có thể đắm mình trong ánh nắng mặt trời, tận hưởng không khí trong lành của miền biển và khám phá cuộc sống của ngư dân nơi đây. Tự hào là một trong những khách sạn được đánh giá cao hàng đầu tại Đà Nẵng, khách sạn Le Sands Oceanfront Đà Nẵng mang phong cách thiết kế đương đại với các trang thiết bị hiện đại chắc chắn sẽ là một địa điểm thích hợp cho các cặp đôi, nhóm bạn hoặc gia đình... những người đang tìm kiếm nơi lưu trú tốt nhất tại Đà Nẵng cho một kỳ nghỉ bãi biển tuyệt vời.",https://csdl.vietnamtourism.gov.vn/cslt/?item=16113,Sơn Trà,info@lesandshotel.com,[],16113,"Khách sạn Le Sands Oceanfront Đà Nẵng Khách sạn Địa chỉ: 28 Võ Nguyên Giáp, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 106 Điện thoại cố định: 0236 3818 688 Email: info@lesandshotel.com Website: https://lesandshotel.com/",Tự đăng ký,Khách Sạn Le Sands Oceanfront Đà Nẵng,106,0236 3818 688,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,https://lesandshotel.com/
Khách sạn,"01 Đống Đa, Khối Thịnh Mỹ, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,"Nằm sát bên dòng sông Cổ Cò, Silk Sense Hoi An River Resort là quần thể resort đa chức năng, với cấu trúc lấy thiên nhiên làm chủ đạo, chia thành nhiều khu dịch vụ đáp ứng nhu cầu của khách du lịch.","Nằm sát bên dòng sông Cổ Cò, Silk Sense Hoi An River Resort là quần thể resort đa chức năng, với cấu trúc lấy thiên nhiên làm chủ đạo, chia thành nhiều khu dịch vụ đáp ứng nhu cầu của khách du lịch. Ra đời năm 2017, Silk Sense Hoi An River Resort có nhiều dịch vụ đa dạng, từ Nypa Spa & Beauty với hồ sen thơm ngát bao quanh đến khu vườn Silk Sense Garden rộng 3.500m2 có thêm làng rau Caman xanh ngát cung cấp rau quả sạch cho nhà hàng. Tất cả kết nối với nhau thành một hệ thống nghỉ dưỡng du lịch đa chức năng, đáp ứng nhu cầu cho mọi đối tượng khách hàng. Đặc biệt, resort được thiết kế tỉ mỉ, thân thiện với môi trường, nâng cao sức khoẻ du khách thông qua các dịch vụ và không khí trong lành. Đó là lý do Silk Sense Hoi An River Resort là lựa chọn hàng đầu của nhiều nghệ sĩ Việt Nam. Với không gian rộng rãi, thoáng đãng phù hợp cho các hoạt động quy mô lớn và khách VIP, resort đã tổ chức nhiều chương trình, sự kiện lớn như Hội thảo Tái cơ cấu thị trường du lịch Quảng Nam, Hội ngộ Nam Bắc đoàn motor phân khối lớn Harley Devision, Hội thảo Diễn đàn môi trường thế giới, Cuộc thi Hoa hậu Đại sứ du lịch thế giới 2018… Silk Sense Hoi An River Resort còn vinh hạnh nhận được hai giải thưởng lớn về du lịch thế giới “World Luxury Hotel Awards 2018”, gồm: Khu nghỉ dưỡng vườn xanh sang trọng nhất châu Á và Khách sạn ven sông sang trọng nhất thế giới; Giải thưởng “World Luxury Hotel Awards 2019”, giải thưởng “World Travel Award 2019” - Asia’s Leading Boutique Resort (Khu nghỉ dưỡng độc đáo đẳng cấp châu Á).",https://csdl.vietnamtourism.gov.vn/cslt/?item=16121,Hội An,info@silksenseresort.com/ reservation@silksenseresort.com,[],16121,"Khách sạn nghỉ dưỡng Silk Sense Hội An River Khách sạn Địa chỉ: 01 Đống Đa, khối Thịnh Mỹ, Thành phố Hội An, Quảng Nam Số phòng: 86 Điện thoại cố định: 0235 3754 999 Fax: 0235 3754 998 Email: info@silksenseresort.com/ reservation@silksenseresort.com Website: https://silksenseresort.com",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Silk Sense Hội An River,86,0235 3754 999 Fax: 0235 3754 998,,csdl_vietnamtourism,cslt,5 sao,Hội An,https://silksenseresort.com
